"Date","Open","High","Low","Close","Volume","ticker","name"
"1962-03-01 00:00:00-05:00","0.04121334063535274","0.04121334063535274","0.0404273047042032","0.04098875820636749","19545600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-02 00:00:00-05:00","0.04110104656289006","0.041437920182943344","0.04110104656289006","0.041437920182943344","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-05 00:00:00-05:00","0.04143793040338381","0.04143793040338381","0.04087647423148155","0.04087647423148155","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-06 00:00:00-05:00","0.04132564352887987","0.04177498072385788","0.04132564352887987","0.04177498072385788","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-07 00:00:00-05:00","0.0417749731215902","0.0417749731215902","0.041213344782590866","0.041213344782590866","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-08 00:00:00-05:00","0.041213337551386856","0.041662502375746646","0.04110104634529691","0.04132562875747681","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-09 00:00:00-05:00","0.04132563916900336","0.04149416084044985","0.040539603098639465","0.04087647423148155","1113600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-12 00:00:00-05:00","0.04132564352887987","0.04177498072385788","0.04132564352887987","0.04177498072385788","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-13 00:00:00-05:00","0.042102782793932196","0.04244184494018555","0.042102782793932196","0.04244184494018555","1344000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-14 00:00:00-05:00","0.042441836382627884","0.04261145279244857","0.04227239071456039","0.04249843209981918","1689600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-15 00:00:00-05:00","0.042498419075201445","0.04261143973319306","0.042272377759218216","0.042272377759218216","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-16 00:00:00-05:00","0.042272377759218216","0.04244182337535521","0.042272377759218216","0.042272377759218216","768000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-19 00:00:00-05:00","0.04227239071456039","0.04272447348507797","0.04227239071456039","0.04249843209981918","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-20 00:00:00-05:00","0.04249842087698496","0.042950503528118134","0.04249842087698496","0.042950503528118134","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-21 00:00:00-05:00","0.043176538306819084","0.043741641568907974","0.043176538306819084","0.04351560026407242","2188800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-22 00:00:00-05:00","0.04362861721446907","0.044193720428607225","0.04362861721446907","0.043967679142951965","1344000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-23 00:00:00-05:00","0.04430672458490286","0.04509804479832194","0.04430672458490286","0.044758982956409454","1497600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-26 00:00:00-05:00","0.04475901515223216","0.04509807723803702","0.044080720238865244","0.04419374093413353","1420800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-27 00:00:00-05:00","0.043967655791647325","0.043967655791647325","0.043628594043240765","0.04385463520884514","844800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-28 00:00:00-05:00","0.04385466222132575","0.04385466222132575","0.04351560026407242","0.04351560026407242","460800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-29 00:00:00-05:00","0.04351560119161064","0.04408070446574474","0.043402580536783815","0.043628621846437454","1036800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-30 00:00:00-05:00","0.04362862491782231","0.04362862491782231","0.042950503528118134","0.042950503528118134","1382400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-02 00:00:00-05:00","0.04295049958897887","0.043741641568907974","0.04272445828414332","0.04351560026407242","1152000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-03 00:00:00-05:00","0.043515593765758434","0.04374163503683857","0.041820116077985435","0.04215934872627258","1228800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-04 00:00:00-05:00","0.04249840415706009","0.04328954589829281","0.04249840415706009","0.042667847126722336","1459200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-05 00:00:00-05:00","0.04266786207658318","0.04311994470825551","0.042498419047551896","0.04272446036338806","1036800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-06 00:00:00-05:00","0.042950494982230136","0.04362861623700809","0.042950494982230136","0.043402574956417084","729600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-09 00:00:00-05:00","0.04351560026407242","0.04385466222132575","0.04351560026407242","0.04351560026407242","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-10 00:00:00-05:00","0.04351560026407242","0.04385466222132575","0.04351560026407242","0.04351560026407242","614400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-11 00:00:00-05:00","0.04351561574648747","0.043741657131746256","0.042328815689998495","0.04249843209981918","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-12 00:00:00-05:00","0.04227235734150766","0.04227235734150766","0.04159406297947588","0.04170708358287811","1075200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-13 00:00:00-05:00","0.0417071054957938","0.042950503528118134","0.04102898410608962","0.042950503528118134","1804800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-16 00:00:00-05:00","0.042950484732411864","0.04362860582536119","0.0428374641190879","0.04306350275874138","2227200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-17 00:00:00-05:00","0.04306349356918879","0.04351557592601232","0.042724434388565026","0.043289534747600555","1152000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-18 00:00:00-05:00","0.04328955895923686","0.04351560026407242","0.043176538306819084","0.04351560026407242","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-19 00:00:00-05:00","0.04351559287455703","0.04357219114899635","0.04328955160810623","0.04357219114899635","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-23 00:00:00-05:00","0.04357219947686748","0.04408070446574474","0.043459178822040666","0.043628621846437454","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-24 00:00:00-05:00","0.043628594043240765","0.04385463520884514","0.043289532294834204","0.04385463520884514","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-25 00:00:00-05:00","0.04374161710442409","0.04374161710442409","0.043289534747600555","0.043289534747600555","422400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-26 00:00:00-05:00","0.043289543985389305","0.043515585212037224","0.04272444350576394","0.04306350275874138","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-27 00:00:00-05:00","0.043063517654401307","0.04351560026407242","0.0428374789365611","0.04351560026407242","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-30 00:00:00-04:00","0.04306351533060069","0.04306351533060069","0.04159407877376647","0.04182012006640434","1382400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-01 00:00:00-04:00","0.04182012529759638","0.04249842000203971","0.04159408397668347","0.04238539934158325","1574400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-02 00:00:00-04:00","0.04261145629684415","0.04295051840261703","0.04261145629684415","0.042893920093774796","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-03 00:00:00-04:00","0.042893896704250256","0.043402574956417084","0.04272445370163913","0.043402574956417084","844800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-04 00:00:00-04:00","0.043402564598713264","0.043572183476510346","0.04306350275874138","0.04306350275874138","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-07 00:00:00-04:00","0.04306354140477154","0.04340260354902416","0.042611461132764816","0.042611461132764816","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-08 00:00:00-04:00","0.042611432359851036","0.0431765329650305","0.04210275411605835","0.04210275411605835","1190400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-09 00:00:00-04:00","0.04204636029168266","0.04204636029168266","0.04125504195690155","0.04125504195690155","1267200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-10 00:00:00-04:00","0.041254999163632365","0.04136801976154003","0.04068989876108813","0.04091593995690346","1920000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-11 00:00:00-04:00","0.04091597515180352","0.04125503465018294","0.0392204965701642","0.039559729397296906","2380800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-14 00:00:00-04:00","0.03955971197771264","0.039785753268428904","0.03786423414265406","0.038881417363882065","3187200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-15 00:00:00-04:00","0.039107459144684","0.041255017001092624","0.039107459144684","0.040802937000989914","2534400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-16 00:00:00-04:00","0.04080291935899579","0.0411419785657247","0.04068989876108813","0.04091593995690346","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-17 00:00:00-04:00","0.040915958576545175","0.04119859557073912","0.040463875979185104","0.040463875979185104","2496000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-18 00:00:00-04:00","0.04046387690961133","0.04057689756155014","0.039898776236912584","0.04057689756155014","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-21 00:00:00-04:00","0.040576917302136375","0.040689938009059526","0.04035087588829007","0.0405203215777874","960000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-22 00:00:00-04:00","0.04052032053028412","0.04052032053028412","0.03922049965037912","0.03933369368314743","1420800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-23 00:00:00-04:00","0.03927707499347642","0.03927707499347642","0.038655376073165805","0.038881417363882065","2342400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-24 00:00:00-04:00","0.0386553819136654","0.0386553819136654","0.03809028118848801","0.03809028118848801","2688000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-25 00:00:00-04:00","0.03809027369453232","0.038429333028133325","0.037299131800136553","0.037638191133737564","2841600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-28 00:00:00-04:00","0.037581617435254976","0.037581617435254976","0.034247428988402155","0.035660270601511","4377600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-29 00:00:00-04:00","0.03566027014553613","0.03650783747434616","0.03164778677019071","0.03650783747434616","7411200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-31 00:00:00-04:00","0.03718609568912993","0.03820327844073697","0.03718609568912993","0.03797723725438118","4761600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-01 00:00:00-04:00","0.03797723817214423","0.03831629995987172","0.03707307599186498","0.03752515837550163","2688000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-04 00:00:00-04:00","0.03729911541369172","0.03729911541369172","0.034586455672979355","0.034586455672979355","3456000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-05 00:00:00-04:00","0.03469951432732554","0.03729915632918191","0.03469951432732554","0.03594273701310158","2688000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-06 00:00:00-04:00","0.03605573164197083","0.036734026180170576","0.03605573164197083","0.036394793540239334","1344000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-07 00:00:00-04:00","0.03639481676945384","0.036621031508006746","0.036281796064561514","0.03650783747434616","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-08 00:00:00-04:00","0.03650783680222494","0.037299152463674545","0.03650783680222494","0.037299152463674545","1420800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-11 00:00:00-04:00","0.03757249263003889","0.037800190539666476","0.0372309457655975","0.0373447947204113","2304000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-12 00:00:00-04:00","0.037344791543637165","0.037401627413744885","0.03563688797965062","0.03580774739384651","2227200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-13 00:00:00-04:00","0.03580772302976184","0.03620610546419181","0.03518146826116215","0.035352155566215515","2726400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-14 00:00:00-04:00","0.03535215950940614","0.03552301882640464","0.034839928150177","0.034839928150177","2419200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-15 00:00:00-04:00","0.03483994033418865","0.03631997108459473","0.03466907835148421","0.03631997108459473","3878400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-18 00:00:00-04:00","0.03631997799458331","0.03637699106795665","0.03575073589134721","0.036149293184280396","2188800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-19 00:00:00-04:00","0.03597839356397828","0.03597839356397828","0.03563684970140457","0.03563684970140457","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-20 00:00:00-04:00","0.035636852942522695","0.0359783968361593","0.03512444719672203","0.03512444719672203","2457600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-21 00:00:00-04:00","0.03512446702580111","0.03518147747100143","0.034612235589613995","0.034669071435928345","1651200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-22 00:00:00-04:00","0.034669061527862775","0.034669061527862775","0.034156832844018936","0.034156832844018936","1536000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-25 00:00:00-04:00","0.034156855739368885","0.034213691607537226","0.032847506918559914","0.033815134316682816","5721600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-26 00:00:00-04:00","0.03381514213802938","0.0342707100013768","0.03347359523529759","0.03370129317045212","2227200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-27 00:00:00-04:00","0.033701308494145446","0.033815157513488875","0.03341677454830148","0.03358745947480202","2496000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-28 00:00:00-04:00","0.034042815693212124","0.035181473940610886","0.034042815693212124","0.035181473940610886","2918400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-29 00:00:00-04:00","0.035181472185314255","0.03540916994604118","0.03472607926981354","0.034839928150177","2150400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-02 00:00:00-04:00","0.034839950261420526","0.03592159870184392","0.034726101308802604","0.03575073927640915","1459200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-03 00:00:00-04:00","0.03575070784333422","0.03597840294241905","0.035409161285778236","0.03597840294241905","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-05 00:00:00-04:00","0.035978431169068924","0.03620612905274518","0.035523038007670954","0.036149293184280396","1228800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-06 00:00:00-04:00","0.0361492554006027","0.0361492554006027","0.035523000878562735","0.03563684970140457","844800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-09 00:00:00-04:00","0.03586457800983672","0.03631997108459473","0.03586457800983672","0.03631997108459473","1689600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-10 00:00:00-04:00","0.03643379732966423","0.036889367325766406","0.03643379732966423","0.03643379732966423","2304000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-11 00:00:00-04:00","0.03643378942347197","0.03666148707270622","0.03580770949044082","0.03666148707270622","1843200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-12 00:00:00-04:00","0.036661537444374385","0.03734480332368293","0.03620614152020783","0.037003256380558014","1728000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-13 00:00:00-04:00","0.036889409032520956","0.036889409032520956","0.03643383852135584","0.03683239594101906","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-16 00:00:00-04:00","0.03683240213324044","0.03711711062272963","0.03671855313606138","0.036889415234327316","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-17 00:00:00-04:00","0.03688935932071473","0.03711705436399713","0.03666148707270622","0.03666148707270622","345600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-18 00:00:00-04:00","0.036433807589735925","0.036433807589735925","0.03614927398868484","0.03637697175145149","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-19 00:00:00-04:00","0.036376995631222736","0.03677537837517652","0.036206133594577694","0.03671853989362717","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-20 00:00:00-04:00","0.036718520667781473","0.03711707780202635","0.036718520667781473","0.036946218460798264","1036800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-23 00:00:00-04:00","0.037003241142051224","0.037230939010365005","0.037003241142051224","0.037117090076208115","729600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-24 00:00:00-04:00","0.03711705436399713","0.03728774160451163","0.03666148707270622","0.03666148707270622","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-25 00:00:00-04:00","0.03666152899850945","0.0373447947204113","0.03666152899850945","0.0373447947204113","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-26 00:00:00-04:00","0.03757248818874359","0.03780018607145592","0.03757248818874359","0.03757248818874359","499200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-27 00:00:00-04:00","0.03757248838403439","0.037857022136449814","0.037458639442086474","0.037857022136449814","460800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-30 00:00:00-04:00","0.037857007726836506","0.038255564868450165","0.03757247408272388","0.038255564868450165","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-31 00:00:00-04:00","0.038483270493803706","0.039052512496709824","0.038483270493803706","0.039052512496709824","1881600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-01 00:00:00-04:00","0.039052485287556504","0.039052485287556504","0.03802784831146056","0.03836939483880997","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-02 00:00:00-04:00","0.03836941030521387","0.03916634991765022","0.03802786364018973","0.03916634991765022","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-03 00:00:00-04:00","0.03916636415299255","0.039394062012434006","0.0375154712815057","0.039394062012434006","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-06 00:00:00-04:00","0.03939403750795042","0.03945104793383887","0.038483249242681365","0.03871094435453415","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-07 00:00:00-04:00","0.03871095785694984","0.03871095785694984","0.038255564868450165","0.038255564868450165","576000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-08 00:00:00-04:00","0.03814171254634857","0.03814171254634857","0.03791401476955944","0.03814171254634857","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-09 00:00:00-04:00","0.038141745022085054","0.038141745022085054","0.03768635168671608","0.03768635168671608","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-10 00:00:00-04:00","0.03768633869297701","0.03797087245571331","0.03768633869297701","0.037914033979177475","960000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-13 00:00:00-04:00","0.0379140470514228","0.0379140470514228","0.03768635168671608","0.03768635168671608","422400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-14 00:00:00-04:00","0.03780018923509798","0.03859712928533554","0.03780018923509798","0.03859712928533554","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-15 00:00:00-04:00","0.038938652140967464","0.03939404769433299","0.038938652140967464","0.03916634991765022","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-16 00:00:00-04:00","0.03916635425119422","0.03928020315213236","0.038483263451518965","0.03893865644931793","1689600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-17 00:00:00-04:00","0.03893865644931793","0.039052505350256075","0.03859711235245711","0.03893865644931793","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-20 00:00:00-04:00","0.038938666293551104","0.039394062012434006","0.038938666293551104","0.039394062012434006","1075200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-21 00:00:00-04:00","0.039394062012434006","0.03945107247378495","0.039280213082713275","0.039394062012434006","1574400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-22 00:00:00-04:00","0.03939405487413313","0.03939405487413313","0.038938659237769055","0.039280205965042114","1459200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-23 00:00:00-04:00","0.039394033632559236","0.03945104405283928","0.039394033632559236","0.03945104405283928","307200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-24 00:00:00-04:00","0.03945104405283928","0.03973575216852497","0.039394033632559236","0.03945104405283928","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-27 00:00:00-04:00","0.03945105813496301","0.039621920069887726","0.038938652140967464","0.03916634991765022","499200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-28 00:00:00-04:00","0.03905252248291925","0.03905252248291925","0.03859712928533554","0.03859712928533554","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-29 00:00:00-04:00","0.03859711156429008","0.03865412201006383","0.037914018172610246","0.038255564868450165","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-30 00:00:00-04:00","0.03859709810158407","0.03893864207233957","0.03859709810158407","0.03871094435453415","422400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-31 00:00:00-04:00","0.038710958046416666","0.038767971098423004","0.038710958046416666","0.038767971098423004","115200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-09-04 00:00:00-04:00","0.03876797405345838","0.039166356628500314","0.03848326578736305","0.03848326578736305","652800","KO","The Coca-Cola Company (KO) Historical Data"
